time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),relative_humidity_2m_mean (%)
2019-06-04,15.2,17.0,12.5,0.30,82
2019-06-05,19.2,22.7,15.1,0.00,78
2019-06-06,19.5,23.8,15.8,3.10,77
2019-06-07,14.7,16.9,13.1,1.40,85
2019-06-08,15.7,17.6,13.2,3.40,73
2019-06-09,15.2,17.5,12.3,0.70,68
2019-06-10,14.7,17.1,12.0,3.20,77
2019-06-11,17.1,21.2,14.3,12.60,88
2019-06-12,17.8,20.5,15.4,12.50,88
2019-06-13,16.3,18.0,13.9,0.00,81
2019-06-14,17.4,20.2,14.5,0.70,77
2019-06-15,18.3,20.9,16.2,2.60,77
2019-06-16,17.3,20.0,14.7,0.30,74
2019-06-17,16.9,19.0,13.6,0.00,79
2019-06-18,18.4,20.5,15.2,0.00,75
2019-06-19,19.7,22.4,16.9,0.00,75
2019-06-20,18.8,21.9,15.4,0.70,81
2019-06-21,16.5,19.3,13.4,0.10,66
2019-06-22,15.2,18.0,11.6,0.00,64
2019-06-23,15.8,19.3,10.2,0.00,67
2019-06-24,17.3,20.8,12.4,0.00,68
2019-06-25,20.4,23.6,15.1,0.00,72
2019-06-26,21.0,27.2,15.2,0.10,74
2019-06-27,17.5,21.1,13.6,0.00,66
2019-06-28,19.3,22.5,15.6,0.00,65
2019-06-29,20.1,25.0,14.6,0.00,70
2019-06-30,21.3,28.5,16.2,0.00,67
2019-07-01,17.8,20.6,15.6,1.10,67
2019-07-02,14.9,16.5,12.6,0.00,56
2019-07-03,14.1,16.8,11.9,0.30,56
2019-07-04,13.9,15.9,12.1,6.20,75
2019-07-05,15.5,18.0,12.6,0.80,61
2019-07-06,14.4,17.4,12.8,4.40,74
2019-07-07,14.9,17.6,12.6,0.50,73
2019-07-08,15.5,18.6,12.7,2.70,79
2019-07-09,16.1,19.1,12.2,1.20,73
2019-07-10,17.2,20.4,14.0,0.00,66
2019-07-11,17.1,20.2,13.0,0.00,71
2019-07-12,17.6,20.3,13.5,0.00,73
2019-07-13,18.6,21.8,13.1,0.10,73
2019-07-14,17.5,20.2,14.6,0.00,75
2019-07-15,16.7,18.9,14.6,0.00,71
2019-07-16,16.6,19.8,13.5,2.50,73
2019-07-17,17.8,21.6,14.6,0.00,70
2019-07-18,17.3,21.1,11.6,0.00,70
2019-07-19,18.5,21.1,15.9,0.00,78
2019-07-20,18.2,21.4,14.9,2.20,77
2019-07-21,18.5,21.2,15.4,3.90,80
2019-07-22,16.7,20.0,13.9,3.70,79
2019-07-23,20.7,24.9,16.8,0.00,78
2019-07-24,20.1,23.5,15.6,0.00,81
2019-07-25,19.8,22.5,17.6,0.00,80
2019-07-26,21.4,25.3,17.9,0.10,72
2019-07-27,21.0,24.1,18.0,0.70,72
2019-07-28,20.6,24.1,18.7,2.00,81
2019-07-29,22.4,27.4,18.8,0.00,78
2019-07-30,20.4,23.0,17.9,0.10,78
2019-07-31,17.0,18.0,16.1,9.50,81
2019-08-01,16.4,18.2,14.1,1.80,80
2019-08-02,18.2,21.5,14.4,1.20,76
2019-08-03,19.0,23.2,14.8,0.00,74
2019-08-04,18.1,21.9,13.7,0.50,77
2019-08-05,18.2,20.4,15.1,0.10,74
2019-08-06,19.6,22.6,17.0,0.90,68
2019-08-07,18.1,21.0,15.2,2.50,79
2019-08-08,17.5,20.9,15.6,5.80,81
2019-08-09,18.6,22.1,15.4,0.00,73
2019-08-10,19.9,23.0,18.0,16.20,80
2019-08-11,19.5,21.5,17.8,0.30,64
2019-08-12,19.0,21.2,15.6,0.90,68
2019-08-13,15.5,17.0,13.8,6.60,77
2019-08-14,15.4,18.3,12.6,0.70,67
2019-08-15,16.8,18.9,14.1,6.10,77
2019-08-16,17.6,19.8,15.8,1.40,76
2019-08-17,17.7,19.0,16.7,8.00,83
2019-08-18,17.0,18.9,15.0,8.50,89
2019-08-19,16.9,19.9,14.4,0.90,80
2019-08-20,16.8,19.4,14.6,2.00,78
2019-08-21,15.9,19.0,13.3,1.40,74
2019-08-22,17.4,19.8,13.8,0.00,74
2019-08-23,19.1,22.8,16.0,0.00,70
2019-08-24,18.0,21.1,13.8,0.00,80
2019-08-25,20.3,24.5,16.7,0.00,73
2019-08-26,21.1,25.0,17.5,0.00,72
2019-08-27,21.9,25.1,18.0,0.30,78
2019-08-28,21.5,25.5,20.1,3.10,83
2019-08-29,21.1,23.8,17.5,0.40,80
2019-08-30,18.5,21.7,14.5,0.00,80
2019-08-31,21.2,23.8,15.8,1.20,82
2019-09-01,19.7,22.7,15.6,2.10,74
2019-09-02,15.6,17.9,13.7,0.70,62
2019-09-03,16.2,18.9,14.1,3.80,77
2019-09-04,16.7,19.3,13.6,4.00,76
2019-09-05,14.6,16.1,12.5,1.50,74
2019-09-06,14.2,16.5,11.7,2.10,72
2019-09-07,15.4,17.5,13.4,1.60,72
2019-09-08,15.1,16.8,12.9,1.90,82
2019-09-09,14.9,16.7,12.9,6.30,88
2019-09-10,15.9,17.4,14.8,18.00,93
2019-09-11,15.7,18.1,13.1,4.60,79
2019-09-12,16.1,18.5,13.4,0.50,78
2019-09-13,15.1,16.6,12.8,2.40,72
2019-09-14,14.1,16.2,11.9,0.10,68
2019-09-15,14.6,16.4,12.8,0.60,69
2019-09-16,13.2,15.4,11.4,0.00,64
2019-09-17,10.8,12.1,9.4,1.90,70
2019-09-18,11.5,13.2,9.8,1.10,71
2019-09-19,11.7,14.9,9.1,0.00,70
2019-09-20,12.9,15.7,9.5,0.30,80
2019-09-21,13.4,17.1,9.4,0.00,86
2019-09-22,13.0,16.5,8.6,0.00,90
2019-09-23,13.3,15.6,11.6,0.00,81
2019-09-24,13.8,15.0,11.9,3.10,90
2019-09-25,13.8,15.7,12.6,1.80,90
2019-09-26,14.1,15.8,12.9,2.50,89
2019-09-27,14.9,16.5,13.1,9.60,89
2019-09-28,14.5,16.2,13.1,3.40,82
2019-09-29,13.7,15.9,12.5,5.30,87
2019-09-30,12.4,14.6,9.4,3.60,77
2019-10-01,9.8,10.9,8.4,0.20,67
2019-10-02,9.5,12.6,7.9,3.00,79
2019-10-03,8.5,10.0,7.3,0.10,78
2019-10-04,8.8,10.8,7.0,0.60,74
2019-10-05,7.3,8.9,5.9,0.00,66
2019-10-06,6.4,8.4,4.4,0.00,71
2019-10-07,5.6,8.1,2.2,0.00,70
2019-10-08,11.0,14.0,8.0,10.20,81
2019-10-09,11.5,14.0,10.1,1.10,87
2019-10-10,11.1,13.6,9.6,1.40,86
2019-10-11,12.7,14.4,10.8,29.10,90
2019-10-12,12.7,13.6,11.9,3.50,83
2019-10-13,12.6,17.0,11.3,11.80,91
2019-10-14,12.5,16.6,9.9,1.30,79
2019-10-15,12.1,14.6,9.7,0.70,88
2019-10-16,12.0,13.4,11.1,4.50,95
2019-10-17,12.3,14.1,10.0,2.80,95
2019-10-18,12.8,14.1,11.3,7.10,91
2019-10-19,12.2,13.1,10.9,9.50,82
2019-10-20,11.9,13.6,9.6,0.70,93
2019-10-21,11.7,12.9,10.7,2.00,94
2019-10-22,11.9,13.4,10.2,0.20,89
2019-10-23,11.1,12.8,9.2,0.00,91
2019-10-24,12.5,13.6,11.6,0.30,93
2019-10-25,12.5,13.7,11.4,1.40,85
2019-10-26,14.4,15.2,12.9,2.70,81
2019-10-27,10.5,14.1,8.7,1.70,78
2019-10-28,8.5,10.7,6.6,1.70,81
2019-10-29,5.7,8.2,2.2,0.00,76
2019-10-30,4.9,8.1,0.6,0.00,76
2019-10-31,6.6,9.4,4.6,0.00,81
2019-11-01,6.8,7.9,5.4,2.90,74
2019-11-02,9.4,11.6,6.9,8.50,91
2019-11-03,10.4,11.7,9.4,1.60,94
2019-11-04,8.5,9.7,7.5,5.50,89
2019-11-05,5.5,7.3,4.0,3.40,85
2019-11-06,4.4,5.1,3.7,0.80,81
2019-11-07,6.0,7.2,4.7,0.70,82
2019-11-08,7.5,9.1,4.8,3.00,89
2019-11-09,6.7,7.9,4.8,0.10,91
2019-11-10,5.6,7.2,3.4,0.60,88
2019-11-11,6.4,7.3,5.5,0.90,79
2019-11-12,6.8,7.4,6.1,1.60,76
2019-11-13,6.9,7.2,6.5,0.00,76
2019-11-14,6.6,7.8,5.6,0.00,86
2019-11-15,7.8,9.3,5.7,1.40,85
2019-11-16,8.6,9.4,7.3,5.30,92
2019-11-17,6.9,7.8,5.2,0.90,84
2019-11-18,9.2,10.1,7.8,0.50,90
2019-11-19,7.4,8.4,6.2,0.50,83
2019-11-20,7.3,8.6,5.4,6.40,92
2019-11-21,8.3,8.9,7.7,3.30,93
2019-11-22,8.8,9.3,7.9,4.70,95
2019-11-23,6.9,8.1,5.8,0.00,89
2019-11-24,6.0,6.5,5.2,0.00,85
2019-11-25,6.2,6.4,5.6,0.70,87
2019-11-26,6.9,7.5,6.6,0.90,88
2019-11-27,7.8,8.1,7.4,4.20,92
2019-11-28,8.2,9.1,7.0,3.40,93
2019-11-29,3.5,6.3,2.2,1.30,76
2019-11-30,2.2,4.7,1.2,0.00,83
2019-12-01,2.6,3.7,1.4,0.00,85
2019-12-02,2.8,4.8,0.1,0.80,86
2019-12-03,3.7,7.0,0.0,1.00,88
2019-12-04,6.2,7.4,5.3,0.00,91
2019-12-05,6.0,6.6,5.4,0.00,90
2019-12-06,7.3,8.8,5.1,7.10,91
2019-12-07,6.9,8.4,5.2,1.00,83
2019-12-08,7.4,9.1,6.1,7.20,87
2019-12-09,5.9,6.8,4.4,1.50,80
2019-12-10,3.7,5.4,0.9,0.00,76
2019-12-11,5.4,5.8,5.1,7.90,88
2019-12-12,4.8,5.3,4.1,3.70,90
2019-12-13,4.6,5.2,4.1,0.10,81
2019-12-14,4.6,5.4,3.5,3.80,84
2019-12-15,5.1,6.1,3.5,6.00,83
2019-12-16,5.8,6.9,4.7,0.00,87
2019-12-17,7.2,9.8,5.7,6.90,92
2019-12-18,6.4,10.0,4.6,1.60,87
2019-12-19,5.9,6.7,4.6,0.20,93
2019-12-20,6.2,6.9,5.6,0.00,95
2019-12-21,6.5,7.4,4.8,0.90,92
2019-12-22,5.5,6.0,5.1,1.70,93
2019-12-23,6.0,6.7,5.3,3.30,93
2019-12-24,4.7,6.7,2.3,0.00,94
2019-12-25,3.7,5.7,2.6,0.90,94
2019-12-26,3.2,4.8,1.1,0.00,92
2019-12-27,1.6,2.6,-0.4,0.00,79
2019-12-28,-0.7,1.1,-2.3,0.00,77
2019-12-29,2.8,4.7,0.6,0.00,78
2019-12-30,7.1,8.1,5.7,0.30,76
2019-12-31,5.2,7.2,2.5,0.00,80
