time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),relative_humidity_2m_mean (%)
2019-06-15,10.3,14.9,7.2,0.20,84
2019-06-16,9.7,15.8,5.4,0.20,86
2019-06-17,11.3,16.0,9.2,0.10,79
2019-06-18,7.3,12.2,4.3,3.20,87
2019-06-19,7.5,10.8,5.7,2.60,87
2019-06-20,7.1,10.2,5.1,6.10,90
2019-06-21,7.8,11.5,5.0,7.40,89
2019-06-22,6.1,10.9,1.9,3.10,91
2019-06-23,5.9,11.4,1.8,0.00,92
2019-06-24,5.5,13.3,1.0,0.00,82
2019-06-25,7.7,15.8,2.8,0.00,81
2019-06-26,9.8,16.5,5.7,0.00,77
2019-06-27,12.2,15.8,9.9,0.00,69
2019-06-28,14.8,17.5,12.9,2.60,68
2019-06-29,10.9,15.6,7.3,15.50,78
2019-06-30,10.1,13.8,7.3,0.00,70
2019-07-01,10.2,13.4,7.9,0.50,70
2019-07-02,10.2,15.6,5.9,0.70,85
2019-07-03,8.5,13.7,4.7,0.20,93
2019-07-04,6.6,11.4,3.4,0.00,94
2019-07-05,8.8,15.6,4.8,0.00,87
2019-07-06,11.1,17.7,7.6,0.00,79
2019-07-07,12.1,17.1,8.1,11.10,86
2019-07-08,10.0,15.0,5.0,0.60,80
2019-07-09,10.4,14.0,8.6,0.30,78
2019-07-10,10.6,14.1,7.6,10.00,70
2019-07-11,11.3,13.3,9.9,3.80,73
2019-07-12,9.1,14.1,6.3,2.10,72
2019-07-13,8.1,10.5,5.5,0.90,73
2019-07-14,9.9,12.5,8.4,3.90,79
2019-07-15,11.7,13.7,10.4,0.90,81
2019-07-16,11.0,13.8,8.6,0.70,79
2019-07-17,9.8,13.3,6.4,1.40,84
2019-07-18,10.9,14.1,7.8,2.90,75
2019-07-19,10.3,14.1,8.1,0.00,78
2019-07-20,12.4,15.8,9.4,0.40,66
2019-07-21,10.1,14.8,7.4,0.90,72
2019-07-22,12.2,15.2,9.9,1.30,63
2019-07-23,9.4,13.9,5.4,3.00,76
2019-07-24,11.0,13.9,8.6,0.00,77
2019-07-25,12.1,15.6,10.4,0.00,77
2019-07-26,10.9,15.1,8.6,8.40,91
2019-07-27,8.9,14.1,3.3,1.10,86
2019-07-28,10.4,14.2,8.1,0.00,74
2019-07-29,10.2,14.1,7.7,1.40,80
2019-07-30,7.2,11.5,2.0,0.20,83
2019-07-31,7.2,12.1,3.6,0.10,87
2019-08-01,9.5,13.1,7.1,0.50,86
2019-08-02,10.8,12.9,8.9,0.10,73
2019-08-03,10.4,13.8,7.1,2.60,87
2019-08-04,9.8,12.8,7.5,0.00,76
2019-08-05,10.4,15.0,7.6,1.60,67
2019-08-06,10.0,12.6,7.4,1.90,72
2019-08-07,9.4,13.1,6.2,16.50,83
2019-08-08,8.6,11.5,6.6,7.50,73
2019-08-09,5.6,8.8,2.8,4.80,81
2019-08-10,7.0,10.4,4.0,8.50,83
2019-08-11,9.4,11.2,7.3,8.10,86
2019-08-12,9.4,11.9,7.6,0.30,76
2019-08-13,9.6,12.4,6.4,1.20,89
2019-08-14,9.9,14.6,6.8,0.10,68
2019-08-15,12.8,15.0,9.4,1.70,57
2019-08-16,8.8,15.6,4.2,7.00,86
2019-08-17,11.3,14.9,8.1,0.00,72
2019-08-18,9.4,16.5,5.1,3.00,72
2019-08-19,9.3,11.4,7.6,1.10,69
2019-08-20,12.6,14.6,11.3,1.20,73
2019-08-21,12.2,15.2,9.6,1.20,69
2019-08-22,7.6,11.8,2.2,0.20,80
2019-08-23,10.1,14.5,7.0,0.00,66
2019-08-24,10.3,16.6,4.4,3.10,76
2019-08-25,7.9,12.5,4.2,0.20,84
2019-08-26,8.7,13.4,3.5,0.10,81
2019-08-27,10.0,14.6,6.7,0.00,73
2019-08-28,8.4,13.9,5.3,6.50,81
2019-08-29,7.2,12.4,2.4,0.00,80
2019-08-30,7.8,13.5,3.2,0.00,82
2019-08-31,12.6,16.9,9.6,0.00,61
2019-09-01,11.5,18.0,6.8,3.20,81
2019-09-02,13.0,17.4,7.9,0.50,73
2019-09-03,11.5,19.6,6.4,0.00,84
2019-09-04,12.6,18.2,8.4,3.80,84
2019-09-05,13.6,19.5,9.6,8.60,78
2019-09-06,10.2,15.4,7.6,8.40,75
2019-09-07,9.2,12.5,6.3,0.80,69
2019-09-08,9.4,14.4,7.0,5.50,73
2019-09-09,9.0,11.9,5.7,0.50,76
2019-09-10,8.6,14.1,2.5,0.10,83
2019-09-11,14.2,19.1,11.1,0.90,60
2019-09-12,11.6,19.3,7.7,5.80,80
2019-09-13,12.6,17.6,6.9,0.10,73
2019-09-14,14.3,18.3,11.9,4.10,68
2019-09-15,14.2,20.4,8.4,20.60,79
2019-09-16,8.3,12.3,4.5,0.00,69
2019-09-17,7.8,13.1,1.8,0.00,77
2019-09-18,11.3,18.6,6.1,0.00,76
2019-09-19,19.6,21.9,17.4,0.00,56
2019-09-20,21.3,24.5,19.6,0.00,52
2019-09-21,11.8,19.2,5.7,2.70,74
2019-09-22,10.6,14.2,7.9,2.60,66
2019-09-23,9.7,14.1,6.4,1.10,80
2019-09-24,10.2,14.2,5.6,1.10,80
2019-09-25,10.8,14.9,6.1,1.10,85
2019-09-26,13.8,18.8,10.8,0.00,63
2019-09-27,10.3,19.1,6.9,6.30,76
2019-09-28,10.3,13.6,6.7,0.10,75
2019-09-29,11.1,15.2,7.5,1.10,74
2019-09-30,8.6,13.8,2.2,0.00,76
2019-10-01,13.8,20.4,7.8,0.00,68
2019-10-02,18.9,24.9,14.2,0.00,52
2019-10-03,16.2,27.1,10.2,0.80,73
2019-10-04,10.9,15.3,5.8,1.40,84
2019-10-05,18.9,21.8,13.2,0.40,62
2019-10-06,15.9,23.8,10.2,0.10,69
2019-10-07,12.2,15.5,8.1,2.90,74
2019-10-08,10.9,13.4,9.2,5.30,70
2019-10-09,11.4,14.1,9.1,2.80,79
2019-10-10,11.2,14.0,9.2,0.10,77
2019-10-11,12.0,17.4,6.2,1.50,73
2019-10-12,12.9,19.1,6.9,0.30,72
2019-10-13,16.6,21.0,12.6,1.00,59
2019-10-14,16.0,24.8,11.9,1.00,73
2019-10-15,13.8,17.3,10.6,0.30,76
2019-10-16,13.1,19.4,8.2,6.50,77
2019-10-17,10.6,15.1,5.8,3.30,73
2019-10-18,13.4,19.5,7.8,1.40,65
2019-10-19,11.3,15.3,7.9,1.70,66
2019-10-20,12.8,16.6,9.6,0.10,76
2019-10-21,12.4,16.1,9.4,0.00,81
2019-10-22,13.0,19.1,6.4,0.00,80
2019-10-23,18.9,27.6,10.6,0.00,52
2019-10-24,26.0,31.5,17.2,2.70,28
2019-10-25,16.0,22.0,11.0,2.50,51
2019-10-26,11.5,14.9,7.6,1.60,61
2019-10-27,12.4,17.0,8.4,0.50,75
2019-10-28,14.6,22.0,8.1,0.00,60
2019-10-29,19.7,29.1,10.7,0.00,55
2019-10-30,20.9,26.4,14.1,0.00,52
2019-10-31,25.9,32.5,20.4,0.00,33
2019-11-01,24.9,33.8,15.4,2.90,47
2019-11-02,16.7,19.5,13.3,16.50,88
2019-11-03,13.9,20.2,9.3,7.50,81
2019-11-04,10.1,15.8,5.8,15.40,80
2019-11-05,14.4,17.8,10.9,0.10,59
2019-11-06,15.7,22.2,11.1,0.90,51
2019-11-07,12.9,16.1,10.4,7.10,71
2019-11-08,9.6,13.6,6.3,7.30,69
2019-11-09,12.4,14.3,11.2,0.20,70
2019-11-10,13.6,19.6,9.3,0.20,80
2019-11-11,20.5,26.9,11.5,1.70,45
2019-11-12,11.5,15.8,8.2,2.00,61
2019-11-13,13.6,16.2,10.9,0.00,67
2019-11-14,16.2,21.0,12.1,0.20,62
2019-11-15,13.0,18.1,7.5,0.50,64
2019-11-16,12.7,17.1,9.5,0.50,67
2019-11-17,11.8,18.2,7.0,0.20,73
2019-11-18,16.7,26.0,8.2,0.00,68
2019-11-19,14.0,18.6,8.1,0.00,76
2019-11-20,28.2,32.9,21.9,0.00,23
2019-11-21,20.4,41.0,12.4,0.90,60
2019-11-22,14.3,19.5,8.8,0.00,67
2019-11-23,16.1,25.0,11.0,0.00,63
2019-11-24,17.1,25.9,10.4,0.00,60
2019-11-25,18.8,28.8,11.1,8.00,57
2019-11-26,11.7,15.8,6.7,4.00,63
2019-11-27,16.4,24.4,10.8,0.00,66
2019-11-28,15.6,21.8,9.6,0.00,73
2019-11-29,14.7,20.7,10.9,7.90,78
2019-11-30,13.1,17.5,10.8,1.10,69
2019-12-01,12.0,15.6,8.8,5.10,70
2019-12-02,12.4,16.6,10.9,0.50,57
2019-12-03,15.6,20.7,11.9,0.20,58
2019-12-04,15.7,22.5,9.6,0.10,62
2019-12-05,16.6,23.2,11.3,0.10,59
2019-12-06,14.4,19.5,8.4,0.00,60
2019-12-07,15.5,22.4,12.2,0.10,68
2019-12-08,20.5,29.5,14.2,0.00,56
2019-12-09,23.0,38.6,14.6,0.80,56
2019-12-10,14.5,16.7,12.6,0.00,66
2019-12-11,15.7,19.4,12.2,0.10,68
2019-12-12,14.0,17.6,9.4,0.30,65
2019-12-13,16.8,21.6,13.8,0.00,63
2019-12-14,16.9,20.9,14.2,0.20,73
2019-12-15,16.8,21.7,11.6,0.00,68
2019-12-16,17.2,22.2,10.9,0.00,74
2019-12-17,22.4,30.3,13.6,0.00,59
2019-12-18,27.4,40.4,16.9,0.00,45
2019-12-19,19.1,30.0,11.9,0.00,63
2019-12-20,31.3,43.7,17.9,0.10,35
2019-12-21,15.8,19.5,13.4,0.00,56
2019-12-22,15.4,20.4,8.6,0.00,65
2019-12-23,16.9,21.6,12.3,0.00,66
2019-12-24,18.4,23.9,12.1,0.00,70
2019-12-25,21.5,30.1,16.4,0.00,62
2019-12-26,16.8,21.4,13.2,0.00,71
2019-12-27,23.5,33.2,17.9,0.00,51
2019-12-28,22.6,32.2,16.5,0.00,59
2019-12-29,26.6,35.8,20.0,0.00,47
2019-12-30,26.3,42.3,15.2,2.80,52
2019-12-31,16.7,21.1,11.2,0.00,57
