time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),relative_humidity_2m_mean (%)
2018-12-19,8.1,9.3,7.3,0.20,89
2018-12-20,9.0,11.6,7.9,10.00,81
2018-12-21,5.3,7.9,3.1,0.30,84
2018-12-22,5.0,7.2,3.7,0.50,80
2018-12-23,6.3,8.6,4.3,9.80,87
2018-12-24,6.6,8.9,5.1,0.10,90
2018-12-25,6.1,7.4,4.5,0.20,88
2018-12-26,5.1,6.2,2.7,3.80,84
2018-12-27,5.4,6.4,2.9,2.20,89
2018-12-28,5.2,6.8,4.2,5.60,90
2018-12-29,8.7,10.6,6.6,11.00,92
2018-12-30,6.4,9.7,4.2,8.90,91
2018-12-31,4.2,6.2,-0.0,0.40,88
